Main-Item,Number of Triples,Summary 1,Target
http://www.wikidata.org/entity/Q101258,9,<start> Mornico al Serio estas komunumo de Italio . <end>,<start> Mornico al Serio estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q6577802,6,<start> La Siluredoj ( <rare> ) estas familio el la ordo de la Paseroformaj birdoj . <end>,<start> Siluredoj estas familio de katfiŝoj ( ordo Siluroformaj ) . <end>
http://www.wikidata.org/entity/Q1084278,9,"<start> 10676 Jamesmcdanell estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de junio <year> de la usona astronomo Schelte J. Bus elde la Observatorio de Siding Spring , apud Coonabarabran en Novsudkimrio ( Aŭstralio ) . Ĝi estis nomita en honoro de la usona astronomo <rare> <rare> . <end>","<start> 0  Jamesmcdanell estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de junio <year>  de la usonaj geastronomoj Eleanor Francis Helin kaj Schelte J. Bus elde la Observatorio de Siding Spring , apud Coonabarabran en Novsudkimrio ( Aŭstralio ) . Ĝia nomo honoras James P. McDanell , kiu pasis preskaŭ tri jardekojn ĉe la Jet Propulsion Laboratory antaŭ emeritiĝi en <year>  . <end>"
http://www.wikidata.org/entity/Q30427,7,"<start> En la jaro 80 post Kristo okazis , interalie : <end>","<start> En la jaro 0  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q399,31,"<start> Armenio aŭ Armenio ( <rare> : <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <PAD> <PAD>","<start> Armenio aŭ Armenujo ( en armena lingvo Հայաստան , Hajastán , el Հայք Hajkh ) , oficiale Armena Respubliko , estas montara lando , ŝtato sen marelirejo , situanta en suda Kaŭkazio . <end>"
http://www.wikidata.org/entity/Q3970702,6,"<start> Stacio Rokkō ( japane : <rare> [ <rare> ] , angle : <rare> Station ) estas fervoja stacio en Kvartalo <rare> , Osako , Japanio . <end>","<start> Stacio Rokkō ( japane : 六甲駅 [ Rokkō-eki ] , angle : Rokkō Station ) estas fervoja stacio en Kvartalo Nada , Kobe , Gubernio Hjogo , Japanio . <end>"
http://www.wikidata.org/entity/Q369386,4,"<start> Vrŝaĉki Ritovi , serbe <rare> , slave <rare> , hungare <rare> [ <rare> ] estas vilaĝo en Serbio , en provinco Vojvodino , en distrikto Suda Banato , en municipo de <rare> . <end>","<start> Vrŝaĉki Ritovi , serbe Вршачки Ритови , kroate Vršački Ritovi , hungare Verseci Rétek [ verŝeci rEtek ] estas tre malgranda vilaĝo en Serbio en aŭtonomio Vojvodino , en distrikto Suda Banato en municipo de Versec . <end>"
http://www.wikidata.org/entity/Q160680,5,"<start> 25px "" belarusa rublo "" alidirektas ĉi tien . <end>","<start> La belarusa rublo ( belaruse rubiel , ISO-kodo BYR , antaŭ la jaro <year>  BYB ) estas la oficiala valuto de Belarusio ( aŭ Belorusio , nacilingve Belarus ) . <end>"
http://www.wikidata.org/entity/Q53931,15,<start> Paterno Calabro estas komunumo de Italio . <end>,<start> Paterno Calabro estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q52133,16,<start> Copertino estas komunumo de Italio . <end>,<start> Copertino estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q776965,31,<start> Klaipėda estas la plej granda urbo de Litovio . <end>,"<start> Klaipėda estas la tria plej granda urbo de Litovio , situas ĉe la Balta Maro , enhavas 0  0  loĝantojn kaj estas la ĉefa haveno de la lando . <end>"
http://www.wikidata.org/entity/Q118821,8,<start> Insulo Sala kaj Gómez estas la plej granda insulo de la insularo de <rare> . <end>,"<start> La Insulo Sala kaj Gómez aŭ Salas y Gómez ( Motu Motiro Hiva en rapanuia , « insuleto de la birdo survoje al Hiva » ) estas insulo neloĝata situanta en la sudorienta Pacifiko , apartenanta al Ĉilio . <end>"
http://www.wikidata.org/entity/Q710796,8,"<start> 5205 Servián estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de februaro <year> de la japanaj astronomoj Kin Endate kaj Takeshi Urata elde la observatorio de Kuŝiro en Hokajdo . Ĝi estis nomita en honoro de la japana amatora astronomo <rare> <rare> . <end>","<start> 0  Servián estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de februaro <year>  de la japanaj astronomoj Hiroshi Kaneda kaj Seiji Ueda elde la observatorio de Kuŝiro en Hokajdo ( Japanio ) . Ĝi estis nomita en memoro de Berta E. Servián de Flores ( <year>  – <year>  ) , unua pilotino de Paragvajo . <end>"
http://www.wikidata.org/entity/Q981442,15,"<start> Jean-Marie DEDECKER ( naskiĝis la 0 - an de junio <year> ( nun <rare> 0 ) , do nun 0 - jara ) estas <rare> politikisto . <end>",<start> Jean-Marie DEDECKER ( naskiĝis en Nieuwpoort je la 0  - an de junio <year>  ) estas liberala politikisto el Ostendo - Belgio . <end>
http://www.wikidata.org/entity/Q3847320,5,<start> Cuichapa estas komunumo en la meksika subŝtato Veracruz . <end>,<start> Cuichapa estas komunumo en la meksika subŝtato Veracruz . <end>
http://www.wikidata.org/entity/Q1074190,9,"<start> Rinyaújnép [ <rare> ] estas malgranda vilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Somogy , en subregiono de Bakh\u00E1za . <end>","<start> Rinyaújnép [ rinjaUjnEp ] estas tre malgranda vilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Somogy , en subregiono de Barcs . <end>"
http://www.wikidata.org/entity/Q541956,15,<start> Wittenberge estas urba komunumo en Germanio . <end>,<start> Wittenberge estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1952049,5,<start> Mogode estas urbo en la provinco http://www.wikidata.org/prop/direct/P131 en la <rare> <rare> . <end>,<start> Mogode estas urbo kaj municipo de Kameruno . <end>
http://www.wikidata.org/entity/Q156776,19,<start> Swiss estas <rare> de <rare> en <rare> . <end>,<start> La entrepreno Swiss aŭ pli longe Swiss International Air Lines estas svislanda flugkompanio kun administra sidejo en Bazelo . <end>
http://www.wikidata.org/entity/Q158493,11,"<start> 9904 Mauratombelli estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de julio <year> de la usona astronomo Luciano Tesi elde la observatorio de <rare> ( Arizono , Usono ) . <end>","<start> 0  Mauratombelli estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de julio <year>  de la italaj astronomoj Luciano Tesi kaj Andrea Boattini elde la Observatorio de la Monto Pistoiese en provinco de Pistojo ( Italio ) . Ĝi estis nomita en honoro de la itala astronomino Maura Tombelli . <end>"
http://www.wikidata.org/entity/Q16426285,12,"<start> Belin [ <rare> ] ( hungare : Belin [ <rare> ] , germane : <rare> ) estas komunumo en Rumanio nordoriente de <rare> . <end>",<start> Belin ( hungare : Bölön boeloen ) estas komunumo en Rumania okcidente de Sfântu Gheorghe . <end>
http://www.wikidata.org/entity/Q73905,4,<start> La Brunfrunta pterutjo ( <rare> <rare> ) estas specio de birdo de la familio de Ikteredoj kaj de ties tipa genro nome Pterutjoj kiu enhavas speciojn kiuj montras flavajn kaj nigrajn kolorojn . <end>,<start> La Brunfrunta pterutjo ( Pteruthius aenobarbus ) estas birdo specio de la genro de pterutjoj konsiderata iam stranga membro de la silviedoj kaj poste lokita en la familio de timaliedoj . <end>
http://www.wikidata.org/entity/Q20077,11,<start> Werdau estas urba komunumo en Germanio . <end>,<start> Werdau ( prononcu Verdaŭ ) estas urba komunumo en la federacia lando Saksio de Germanio . <end>
http://www.wikidata.org/entity/Q3849227,5,<start> Mazaro estas la plej longa rivero de Italio . <end>,"<start> La Mazaro [ mazaro ] estas rivero en okcidenta Sicilio , en Italio . <end>"
http://www.wikidata.org/entity/Q23590,14,<start> Gravellona Toce estas komunumo de Italio . <end>,<start> Gravellona Toce estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1786448,6,"<start> Engenho Velho estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0 loĝantojn en <year> . <end>","<start> Engenho Velho estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q1104309,10,"<start> Kapospula [ <rare> ] estas malgranda vilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Somogy , en subregiono de Attala . <end>","<start> Kapospula ( kapoŝpula ) estas malgranda vilaĝeto en Hungario , en regiono Suda Transdanubio , en departemento Tolna , en subregiono de Dombóvár. <end>"
http://www.wikidata.org/entity/Q790507,5,<start> Ruská Volová ( hungare <rare> [ <rare> ] ) estas vilaĝo kaj municipo en Slovakio . <end>,"<start> Ruská Volová ( hungare Barkócháza ) estas malgranda vilaĝo en Slovakio , en Regiono Prešov , en Distrikto Snina . <end>"
http://www.wikidata.org/entity/Q2669496,5,"<start> Jalapa estas unu el la 0 komunumoj de la meksika subŝtato <rare> , kiu situas en norda Meksiko kun limo al Usono . <end>","<start> Jalapa estas unu el la 0  komunumoj de la meksika subŝtato Tabasco , kiu situas en sudorienta parto de Meksiko ( survoje al la duoninsulo Jukatano , ĉe la meksika golfo . <end>"
http://www.wikidata.org/entity/Q213546,31,<start> Antonio NOCERINO ( naskiĝis la 0 - an de aprilo de <year> ) estas itala futbalisto . <end>,<start> Antonio NOCERINO ( prononco [ anˈtɔːnjo notʃeˈriːno ] ) estas itala futbalisto . <end>
http://www.wikidata.org/entity/Q1535916,12,"<start> György Gottsegen [ <rare> ] , laŭ hungarlingve kutima sinsekvo <rare> <rare> estis hungara kuracisto , profesoro , membro ordinara de Hungara Scienca Akademio ( <year> ) . György Gottsegen [ 0 ] naskiĝis la 0 - an de junio <year> en Budape\u015Dto . <end>","<start> György Gottsegen [ djordj gotzegen ] ? , laŭ hungarlingve kutima sinsekvo Gottsegen György estis hungara kuracisto , kuracisto pri internaj malsanoj , kardiologo , profesoro . György Gottsegen [ 0  ] naskiĝis la 0  - an de junio <year>  en Budapeŝto . <end>"
http://www.wikidata.org/entity/Q53890,15,<start> Laino Borgo estas komunumo de Italio . <end>,<start> Laino Borgo estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q872064,5,"<start> Cerovo , hungare <rare> [ <rare> ] estas malgranda vilaĝeto kaj municipo en Slovakio . <end>","<start> Cerovo , hungare Cseri [ ĉeri ] estas malgranda vilaĝeto kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q469326,11,<start> Beaurieux estas franca komunumo lokita en la departemento Nord kaj en la regiono Nordo-Kaleza Markolo . <end>,<start> Beaurieux estas franca komunumo lokita en la departemento Nord kaj en la regiono Nordo-Kaleza Markolo . <end>
http://www.wikidata.org/entity/Q2131539,13,"<start> Municipo Jehnědí situas en Ĉeĥio , regiono Pardubice , distrikto Ústí nad Orlicí , 0 km oriente de urbo Vod\u011Brady . <end>","<start> Vilaĝo Jehnědí ( en traduko Ŝafidaĵo ) situas en Ĉeĥio , regiono Pardubice , distrikto Ústí nad Orlicí , ĉe la ŝoseo n-ro 0  inter Ústí nad Orlicí kaj Choceň , 0  km okcidente de Ústí nad Orlicí . <end>"
http://www.wikidata.org/entity/Q1094203,5,<start> Okrúhle ( hungare <rare> [ <rare> ] ) estas vilaĝo kaj municipo en Slovakio . <end>,<start> Okrúhle ( hungare Kerekrét ) estas vilaĝo kaj municipo en Slovakio . <end>
http://www.wikidata.org/entity/Q4460,9,<start> La persaj ĝardenoj ( <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <PAD> <PAD>,"<start> La tradicio kaj stilo en la dezajno de persaj ĝardenoj , konataj ankaŭ kiel iranaj ĝardenoj en Irano ( en persa باغ ایرانی Bāgh-e Irāni ) , influis la dezajno de ĝardenoj el Andaluzio al Barato kaj transe . <end>"
http://www.wikidata.org/entity/Q2708600,8,"<start> 10426 Charlierouse estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de januaro <year> elde la Nacia Observatorio de Kitt Peak ( Usono ) en la kadro de la projekto Spacewatch . <end>","<start> 0  Charlierouse estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de januaro <year>  elde la Nacia Observatorio de Kitt Peak ( Usono ) en la kadro de la projekto Spacewatch . <end>"
http://www.wikidata.org/entity/Q249449,29,<start> Rafaelaj Ĉambroj ( germane : <rare> <rare> ) estas la dua el la plej grandaj <rare> de la mondo . <end>,"<start> La kvar Rafaelaj Ĉambroj ( en itala Stanze di Raffaello ) formas serio de akceptejaj ĉambroj , nome la publika parto de la papaj apartamentoj en la Palaco de Vatikano . <end>"
http://www.wikidata.org/entity/Q1751933,16,<start> Navalagamella estas municipo de la Madrida Regiono en Hispanio . <end>,"<start> Navalagamella estas municipo de la Madrida Regiono , en Hispanio . <end>"
http://www.wikidata.org/entity/Q140338,9,"<start> 1515 Perrotin estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de novembro <year> de la franca astronomo Andr\u00E9 Patry elde la Observatorio La Silla en Ĉilio . Ĝi estis nomita en honoro de <rare> <rare> , edzino de la malkovrinto . <end>","<start> <year>  Perrotin estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de novembro <year>  de la franca astronomo André Patry elde la Observatorio de Nico . Ĝia nomo honoras la francan astronomon Henri Joseph Perrotin <end>"
http://www.wikidata.org/entity/Q527666,6,<start> Oberöfflingen estas komunumo en Germanio . <end>,<start> Oberöfflingen estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q66265,8,<start> Canon EOS D30 ( <rare> <rare> <rare> <rare> <rare> <rare> ) estas la nomo de <rare> <rare> <rare> . <end>,<start> Canon EOS D30 estis cifereca spegula fotilo fabrikita de Canon . Ĝi estas la unua cifereca spegula fotilo de la serio Canon EOS . <end>
http://www.wikidata.org/entity/Q2242587,14,<start> Mezina estas vilaĝo troviĝanta proksimume 0 km sude de urbo Dlouh\u00E1 Str\u00E1\u0148 . La unua <rare> pri <rare> pri <rare> <rare> <rare> pri <rare> <rare> . <end>,"<start> Mezina estas vilaĝo troviĝanta en regiono de Nízký Jeseník , proksimume 0  km sude de urbo Bruntál. Mezina estas malpli granda vilaĝo kun proksimume 0  loĝantoj . <end>"
http://www.wikidata.org/entity/Q744383,5,<start> Otročok ( hungare <rare> [ <rare> ] ) estas vilaĝo kaj municipo en Slovakio . <end>,"<start> Otročok , hungare Otrokocs ( otrokoĉ ) estas malgranda vilaĝo en Slovakio , en Regiono Banská Bystrica , en Distrikto Revúca . <end>"
http://www.wikidata.org/entity/Q115396,16,"<start> Kantono Buchanan ( Iovao County , English ) estas unu el la 0 kantonoj de la usona subŝtato Iovao ( Iowa ) . <end>","<start> Kantono Buchanan ( Iovao ) ( Buchanan County , English ) estas unu el la 0  kantonoj de la usona subŝtato Iovao ( Iowa ) . <end>"
http://www.wikidata.org/entity/Q716211,11,"<start> András Sárközy [ <rare> ] , laŭ hungarlingve kutima sinsekvo <rare> <rare> estis hungara matematikisto , profesoro , membro ordinara de Hungara Scienca Akademio ( <year> ) . András Sárközy [ 0 ] naskiĝis la 0 - an de februaro <year> en Budapeŝto . <end>","<start> András Sárközy [ andrAŝ ŝArkozi ] , laŭ hungarlingve kutima sinsekvo Sárközy András estas hungara matematikisto , profesoro , membro ordinara de Hungara Scienca Akademio ( <year>  ) . András Sárközy [ 0  ] naskiĝis la 0  - an de januaro <year>  en Budapeŝto . <end>"
http://www.wikidata.org/entity/Q3859,13,<start> Kigalo estas la ĉefurbo de Ruando . <end>,"<start> Kigalo estas ĉefurbo , samtempe la plej granda urbo de Ruando . <end>"
http://www.wikidata.org/entity/Q54727,13,<start> Pizzo estas komunumo de Italio . <end>,<start> Pizzo estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1269372,4,<start> La Orienta marĉocirkuo aŭ <rare> <rare> ( <rare> <rare> ) estas specio de birdo de la familio de Ikteredoj kaj de ties tipa genro nome Cirkuenoj kiu enhavas speciojn kiuj montras flavajn kaj nigrajn kolorojn . <end>,<start> La Orienta marĉocirkuo ( C. spilonotus ) estas rabobirdo de la subfamilio de cirkuoj kaj familio de Akcipitredoj . <end>
http://www.wikidata.org/entity/Q467266,18,"<start> Bagrato la 3-a de <rare> ( naskiĝis la 0 - an de januaro <year> en <rare> , mortis la 0 - an de februaro <year> en <rare> ) estis reĝo de <rare> de <year> ĝis <year> . <end>",<start> Bagrato la 0  - a ( kartvele : ბაგრატ III ) ( ĉ . <end>
http://www.wikidata.org/entity/Q453406,19,"<start> Stanley Clarke ( naskiĝis la 0 - an de junio <year> en <rare> , <rare> ) estas usona <rare> de ĵazo . <end>","<start> Stanley Clarke ( * 0  - an de junio <year>  en Filadelfio , Pensilvanio ) estas usona basisto same kiel Grammy-premiito el la kampo de rokĵaza kaj ĵaza muziko . <end>"
http://www.wikidata.org/entity/Q477754,14,<start> Santa Caterina Villarmosa estas komunumo de Italio . <end>,<start> Santa Caterina Villarmosa estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q157701,31,"<start> Jaroslav HEYROVSKÝ ( naskiĝis la 0 - an de decembro <year> , en Prago , mortis la 0 - an de decembro <year> , en Prago ) estis ĉeĥa astronomo . Li estis la unua <rare> de la <rare> <rare> . <end>","<start> Jaroslav HEYROVSKÝ [ hejrovski ] ( naskiĝis la 0  - an de decembro <year>  - mortis la 0  - an de marto <year>  ) estis ĉeĥa fizika kemiisto , ricevinta en <year>  Nobel-premion.Li naskiĝis en Prago kaj unue studis kemion , fizikon kaj matematikon ĉe la Universitato de Karolo kaj poste foriris studi al la University College en Londono . <end>"
