Main-Item,Summary 1,Target
http://www.wikidata.org/entity/Q249449,<start> estas komunumo en Germanio. <end>,"<start> La kvar Rafaelaj Ĉambroj ( en itala Stanze di Raffaello ) formas serio de akceptejaj ĉambroj , nome la publika parto de la papaj apartamentoj en la Palaco de Vatikano . <end>"
http://www.wikidata.org/entity/Q1751933,<start> estas komunumo en Germanio. <end>,"<start> Navalagamella estas municipo de la Madrida Regiono , en Hispanio . <end>"
http://www.wikidata.org/entity/Q140338,<start> estas komunumo de Italio. <end>,"<start> <year>  Perrotin estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de novembro <year>  de la franca astronomo André Patry elde la Observatorio de Nico . Ĝia nomo honoras la francan astronomon Henri Joseph Perrotin <end>"
http://www.wikidata.org/entity/Q527666,<start> estas komunumo en Germanio. <end>,<start> Oberöfflingen estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q66265,<start> estas komunumo en Germanio. <end>,<start> Canon EOS D30 estis cifereca spegula fotilo fabrikita de Canon . Ĝi estas la unua cifereca spegula fotilo de la serio Canon EOS . <end>
http://www.wikidata.org/entity/Q2242587,<start> estas komunumo de Italio. <end>,"<start> Mezina estas vilaĝo troviĝanta en regiono de Nízký Jeseník , proksimume 0  km sude de urbo Bruntál. Mezina estas malpli granda vilaĝo kun proksimume 0  loĝantoj . <end>"
http://www.wikidata.org/entity/Q744383,<start> estas komunumo en Germanio. <end>,"<start> Otročok , hungare Otrokocs ( otrokoĉ ) estas malgranda vilaĝo en Slovakio , en Regiono Banská Bystrica , en Distrikto Revúca . <end>"
http://www.wikidata.org/entity/Q115396,<start> estas komunumo en Germanio. <end>,"<start> Kantono Buchanan ( Iovao ) ( Buchanan County , English ) estas unu el la 0  kantonoj de la usona subŝtato Iovao ( Iowa ) . <end>"
http://www.wikidata.org/entity/Q716211,<start> estas komunumo de Italio. <end>,"<start> András Sárközy [ andrAŝ ŝArkozi ] , laŭ hungarlingve kutima sinsekvo Sárközy András estas hungara matematikisto , profesoro , membro ordinara de Hungara Scienca Akademio ( <year>  ) . András Sárközy [ 0  ] naskiĝis la 0  - an de januaro <year>  en Budapeŝto . <end>"
http://www.wikidata.org/entity/Q3859,<start> estas komunumo en Germanio. <end>,"<start> Kigalo estas ĉefurbo , samtempe la plej granda urbo de Ruando . <end>"
http://www.wikidata.org/entity/Q54727,<start> estas komunumo de Italio. <end>,<start> Pizzo estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1269372,<start> La estas komunumo en Germanio. <end>,<start> La Orienta marĉocirkuo ( C. spilonotus ) estas rabobirdo de la subfamilio de cirkuoj kaj familio de Akcipitredoj . <end>
http://www.wikidata.org/entity/Q467266,<start> estas komunumo en Germanio. <end>,<start> Bagrato la 0  - a ( kartvele : ბაგრატ III ) ( ĉ . <end>
http://www.wikidata.org/entity/Q453406,<start> estas komunumo en Germanio. <end>,"<start> Stanley Clarke ( * 0  - an de junio <year>  en Filadelfio , Pensilvanio ) estas usona basisto same kiel Grammy-premiito el la kampo de rokĵaza kaj ĵaza muziko . <end>"
http://www.wikidata.org/entity/Q477754,<start> estas komunumo de Italio. <end>,<start> Santa Caterina Villarmosa estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q157701,<start> estas komunumo en Germanio. <end>,"<start> Jaroslav HEYROVSKÝ [ hejrovski ] ( naskiĝis la 0  - an de decembro <year>  - mortis la 0  - an de marto <year>  ) estis ĉeĥa fizika kemiisto , ricevinta en <year>  Nobel-premion.Li naskiĝis en Prago kaj unue studis kemion , fizikon kaj matematikon ĉe la Universitato de Karolo kaj poste foriris studi al la University College en Londono . <end>"
http://www.wikidata.org/entity/Q30390,<start> estas komunumo de Italio. <end>,"<start> En la jaro 0  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q489929,<start> estas komunumo de Italio. <end>,<start> Avola estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q436663,<start> estas komunumo en Germanio. <end>,<start> Altenbamberg estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q191163,<start> La estas komunumo en Germanio. <end>,"<start> Pejzaĝismo estas pentradĝenro , kiu bildigas variajn pejzaĝojn kiel montoj , arboj , riveroj , valoj kaj forstoj . <end>"
http://www.wikidata.org/entity/Q2333867,<start> estas komunumo en Germanio. <end>,<start> Jiquilpan estas komunumo en la meksika subŝtato Michoacán. <end>
http://www.wikidata.org/entity/Q599347,<start> estas komunumo en Germanio. <end>,<start> Laborie estas administra distrikto sude de la insulo Sankta Lucio . <end>
http://www.wikidata.org/entity/Q269923,<start> estas komunumo en Germanio. <end>,<start> Croviana estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1157051,<start> estas komunumo de Italio. <end>,"<start> Les Hays estas franca komunumo lokita en kantono Chaussin , en departemento Jura kaj en regiono Burgonjo-Franĉkonteo . <end>"
http://www.wikidata.org/entity/Q1577428,<start> estas komunumo de Italio. <end>,"<start> Zbruĉa idolo ( ĉirkaŭ 0  - a jarcento ) – slava ŝtona statuo , trovita en <year>  ĉe vilaĝo Liĉkivci apud urbeto Husjatin en Ukrainio ĉe rivero Zbruĉ ( alfluanto de Dnestro ) . <end>"
http://www.wikidata.org/entity/Q255487,<start> estas komunumo en Germanio. <end>,"<start> La Avelventra malkohao ( Phaenicophaeus sumatranus ) estas specio de la kukoledoj , familio de la ordo de birdoj , nome Cuculiformes , kiuj inkludas ankaŭ la vojkurulojn , la aniojn , la centropojn kaj la hoacinon . <end>"
http://www.wikidata.org/entity/Q6416603,<start> estas komunumo de Italio. <end>,"<start> Stacio Kishinosato-Tamade ( japane : 岸里玉出駅 [ Kiŝinosato-Tamade-eki ] , angle : Kishinosato-Tamade Station ) estas fervoja stacio en Kvartalo Niŝinari , Osako , Japanio . <end>"
http://www.wikidata.org/entity/Q29507,<start> estas komunumo en Germanio. <end>,"<start> La asturia lingvo ( asturie asturianu [ asturjanu ] , hispane asturiano [ asturjano ] ) estas latinida lingvo , parolata en la nordhispania regiono de Asturio ( asturie Asturies , hispane Asturias ) . Multaj asturianoj glitas en kontinuo inter la norma hispana kaj la asturia laŭ la medio . <end>"
http://www.wikidata.org/entity/Q254051,<start> La estas komunumo en Germanio. <end>,<start> Benkovce ( hungare Benkőfalva ) estas vilaĝo kaj municipo en Slovakio . <end>
http://www.wikidata.org/entity/Q1795815,<start> estas komunumo en Germanio. <end>,"<start> Iramaia estas municipo en la brazila subŝtato Bahio , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q31823,<start> estas komunumo de Italio. <end>,"<start> En la jaro 0  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q5065192,<start> estas komunumo de Italio. <end>,<start> Uriu ( hungare : Felőr [ feleo : r ] ) estas komunumo en Rumanio nordokcidente de Beclean . <end>
http://www.wikidata.org/entity/Q13679,<start> estas komunumo de Italio. <end>,<start> Vikispecioj ( angle : Wikispecies ) estas reta enciklopedio celanta listigi ĉiujn vivantajn speciojn . <end>
http://www.wikidata.org/entity/Q214841,<start> La estas komunumo en Germanio. <end>,<start> Montieri estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q131499,<start> estas komunumo en Germanio. <end>,"<start> Sport Lisboa e Benfica - mallonge SL Benfica aŭ SLB - estas sporta klubo el la portugalia ĉefurbo Lisbono , konata precipe pro sia profesia vira teamo de futbalo , kiu komence de la <year>  - aj jaroj kun la fama futbalisto Eusébio da Silva Ferreira dufoje gajnis al eŭropan pokalon de landaj ĉampionoj de futbalo - la Ligo de Ĉampionoj de UEFA . <end>"
http://www.wikidata.org/entity/Q753642,<start> estas komunumo en Germanio. <end>,<start> Avellaneda [ abejaNEda ] estas urbego en Argentino en Provinco Bonaero . <end>
http://www.wikidata.org/entity/Q2247142,<start> estas komunumo en Germanio. <end>,"<start> Malaclypse la pli juna [ Malaklips ] estis plumnomo de Gregory HILL [ GRE-gor-i hil ] , kiu verkis la Principia Discordia , faman libron rilate al la religia doktrino diskordianismo . <end>"
http://www.wikidata.org/entity/Q726143,<start> estas komunumo de Italio. <end>,<start> Tema estas grandurbo kaj havenurbo en Ganao . <end>
http://www.wikidata.org/entity/Q328427,<start> estas komunumo en Germanio. <end>,<start> Le Grau du Roi [ le grO dy rŭA ] estas urbo en departemento Gard kaj havas faman grandan belan plaĝon kaj havenon . <end>
http://www.wikidata.org/entity/Q28975,<start> estas komunumo en Germanio. <end>,"<start> Christopher MARLOWE [ kristofer marloŭ ] ( naskiĝis la 6an de februaro , <year>  , mortis la 30an de majo , <year>  ) estis angla verkisto de dramoj kaj poezio . <end>"
http://www.wikidata.org/entity/Q1637406,<start> estas komunumo en Germanio. <end>,<start> Ruiloba [ rŭiLOba ] estas municipo en la aŭtonoma komunumo Kantabrio ( norda Hispanio ) . <end>
http://www.wikidata.org/entity/Q2621283,<start> estas komunumo en Germanio. <end>,"<start> 0  Zille estas nebone konata asteroido de la asteroida zono , malkovrita la 0  - an de oktobro <year>  de la germanaj astronomoj Freimut Börngen kaj Lutz D. Schmadel elde la Observatorio Karl Schwarzschild en Tautenburg ( Germanio ) . <end>"
http://www.wikidata.org/entity/Q249244,<start> estas komunumo de Italio. <end>,"<start> Sidney Dillon Ripley ( 20an de septembro , <year>  – 12an de marto , <year>  ) estis usona ornitologo kaj naturkonservisto . <end>"
http://www.wikidata.org/entity/Q698225,<start> estas komunumo en Germanio. <end>,"<start> Anabantoidei estas subordo de perkoformaj aktinopterigaj nesalakvaj fiŝoj distingeblaj pro sia posedo de pulmecan labirintan organon , kiu permesas al ili spiri aeron . <end>"
http://www.wikidata.org/entity/Q239802,<start> estas komunumo de Italio. <end>,"<start> Sylva Koscina ( Sylva Koskinon : Zagrebo , Jugoslavio , 0  - a de aŭgusto de <year>  - Romo , 0  - a de decembro de <year>  ) estis aktorino itala . <end>"
http://www.wikidata.org/entity/Q35433,<start> estas komunumo en Germanio. <end>,<start> Saint-Rhémy-en-Bosses estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q253788,<start> estas franca komunumo lokita en la departemento Yonne kaj en la regiono Burgonjo. <end>,"<start> Giuncheto ( korsike : Ghjunchetu ) estas franca komunumo en la departemento Corse-du-Sud , en la regiono Korsiko . <end>"
http://www.wikidata.org/entity/Q1344785,<start> La estas komunumo de Italio. <end>,<start> Alessandro Piccinini ( * 0  - a de decembro <year>  en Bolonjo ; † ĉ . <end>
http://www.wikidata.org/entity/Q2605727,<start> La estas komunumo en Germanio. <end>,<start> La Ruĝeckapa tajlorbirdo ( Orthotomus ruficeps ) estas kantobirdo de la familio de Cistikoledoj ( iam lokata en Silviedoj ) troviĝanta en tropika Azio . <end>
http://www.wikidata.org/entity/Q84455,<start> La estas komunumo de Italio. <end>,"<start> Ödön von Horváth , naskiĝinta la 0  - an de decembro <year>  en Sušak ( Rijeko ) - mortinta la 0  - an de junio <year>  en Parizo , estis aŭstra verkisto . <end>"
http://www.wikidata.org/entity/Q513780,<start> estas komunumo en Germanio. <end>,<start> Bad Alexandersbad estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q555869,<start> estas komunumo de Italio. <end>,"<start> 0  Kiono estas malbone konata marsrenkonta asteroido malkovrita la 0  - an de novembro <year>  de la germana astronomo Hans-Emil Schuster elde la Observatorio La Silla , en Ĉilio . Ĝi ricevis la nomon de la princino Kiono ( greke : Χιόνη ) de la helena mitologio . <end>"
http://www.wikidata.org/entity/Q262859,<start> estas komunumo de Italio. <end>,"<start> Marmaduke Tunstall ( <year>  – 11a de oktobro , <year>  ) estis angla ornitologo kaj kolektisto . <end>"
http://www.wikidata.org/entity/Q5186895,<start> estas komunumo de Italio. <end>,"<start> Kritiko de Kriminala Racio ( angle Critique of Criminal Reason ) estas krimromano verkita de Michael Gregorio , profesoro pri filozofio en Italio . <end>"
http://www.wikidata.org/entity/Q941329,<start> estas komunumo de Italio. <end>,"<start> Javario , Javari , Javary aŭ Yavarí en hispana estas rivero <year>  km longa alfluanto de Amazono kiu formas limon inter Brazilo kaj Peruo dum pli ol 0  mejloj . <end>"
http://www.wikidata.org/entity/Q1035675,<start> estas komunumo en Germanio. <end>,"<start> Matejovce nad Hornádom , hungare Hernádmáté , germane Mateowitz aŭ Matzdorf in der Zips estas malgranda vilaĝeto kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q1107574,<start> La estas komunumo de Italio. <end>,"<start> András KERN [ andrAŝ ] , laŭ hungarlingve kutima sinsekvo Kern Andás estas hungara aktoro , voĉoaktoro , kantisto kaj reĝisoro . András Kern naskiĝis la 0  - an de januaro <year>  en Budapeŝto . <end>"
http://www.wikidata.org/entity/Q1632233,<start> estas komunumo en Germanio. <end>,"<start> Hoštka ( Hoŝtka ) estas urbo en Ĉeĥio en distrikto Litoměřice , regiono Ústí nad Labem . Hoštka troviĝas en fekunda pejzaĝo proksime de la rivero Labe ( Elbo ) . <end>"
http://www.wikidata.org/entity/Q250115,<start> estas komunumo en Germanio. <end>,"<start> Ponto Monnow ( English : Monnow Bridge , Cymraeg : Pont Mynwy ) en Monmouth , Kimrio , estas la sola restanta mezepoka fortikigita rivera ponto en Britio kun sia pord-turo ankoraŭ staranta surloke . <end>"
http://www.wikidata.org/entity/Q70315,<start> estas komunumo en Germanio. <end>,"<start> Venthône estas komunumo en la distrikto Sierre en Kantono Valezo , Svislando . <end>"
http://www.wikidata.org/entity/Q251395,<start> estas komunumo de Italio. <end>,<start> Tiu ĉi artikolo estas pri Ruĝa Armeo de Sovetunio . <end>
http://www.wikidata.org/entity/Q985568,<start> estas komunumo de Italio. <end>,"<start> Teutônia estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q7708,<start> estas komunumo de Italio. <end>,"<start> Ĉi tiu jaro estas normala jaro komenciĝanta dimanĉe ( ligilo montras kalendaron ) . En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q634084,<start> estas komunumo de Italio. <end>,<start> Trebur estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1190981,<start> estas franca komunumo lokita en la departemento Creuse kaj en la regiono Burgonjo. <end>,"<start> 0  Uhland estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de oktobro <year>  de la germana astronomo Freimut Börngen elde la Observatorio Karl Schwarzschild , en Tautenburg ( Germanio ) . Ĝi estis nomita en memoro de la germana poeto Ludwig Uhland ( <year>  – <year>  ) . <end>"
http://www.wikidata.org/entity/Q20754,<start> estas komunumo de Italio. <end>,<start> Gröde estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1918,<start> estas komunumo de Italio. <end>,<start> Franck Ribéry ( naskiĝis la 0  - an de aprilo de <year>  ) estas franca futbalisto . <end>
http://www.wikidata.org/entity/Q1018565,<start> estas komunumo en Germanio. <end>,"<start> Smethwick estas grandurbo en Unuiĝinta Reĝlando , en Anglio . <end>"
http://www.wikidata.org/entity/Q47285,<start> estas komunumo de Italio. <end>,"<start> Joseph John THOMSON ( naskiĝis la 0  - an de decembro <year>  en Cheetham Hill , Anglio ; mortis la 0  - an de aŭgusto <year>  en Kembriĝo , Cambridgeshire ) estis brita fizikisto , kiu en <year>  malkovris la elektronon , kiu estis grava paŝo por kono de la atoma strukturo . <end>"
http://www.wikidata.org/entity/Q701276,<start> La estas komunumo de Italio. <end>,"<start> Jin Midi ( en ĉina : 金日磾 , 0  – 0  a. K. ) <end>"
http://www.wikidata.org/entity/Q105270,<start> estas komunumo en Germanio. <end>,<start> Mura estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q9845,<start> estas komunumo de Italio. <end>,<start> Heusden estas municipo kaj urbo en suda Nederlando nome en provinco Norda Brabanto . <end>
http://www.wikidata.org/entity/Q129914,<start> estas komunumo de Italio. <end>,<start> Perreux estas franca komunumo lokita en la departemento Yonne kaj en la regiono Burgonjo . <end>
http://www.wikidata.org/entity/Q1012980,<start> estas komunumo de Italio. <end>,"<start> Saint-Maden [ sɛ ̃ madɛ ̃ ] estas franca komunumo , en departemento Côtes-d'Armor en regiono Bretonio . <end>"
http://www.wikidata.org/entity/Q16309,<start> estas komunumo en Germanio. <end>,<start> Puligny-Montrachet estas franca komunumo situa en la departemento Côte-d'Or kaj en la regiono Burgonjo-Franĉkonteo . <end>
http://www.wikidata.org/entity/Q900631,<start> estas komunumo de Italio. <end>,"<start> Drăguș [ draguŝ ] ( hungare : Dragus , germane : Drachendorf ) estas komunumo en Rumanio okcident-sudokcidente de Făgăraș . <end>"
